workerid,not_paid_attention,like,num_plays,filler,pre_check_response,agree,topic,stimulus,open_answer,time,friendly,happy,gender,age,education,language,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.hit_information,audio_input,speaker_impressions,enjoyment,asses,comments,problems,fairprice
22,False,0.99,1,True,documentary,0.99,documentary,documentary,,29988,0.99,0.98,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.68,1,False,ice cream,0.99,ice cream,ice_cream_pos,Disgust,20711,0,0.14,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.99,1,True,song,0.98,song,song,,14732,1,0.96,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.97,1,False,restaurant,0.99,restaurant,restaurant_pos,Content,15401,0.99,0.98,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.98,1,True,smoothie,0.98,smoothie,smoothie,,18002,0.98,0.98,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.47,1,True,salad,0.99,salad,salad,disgust,20808,0,0.41,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.77,1,False,cake,0.9,cake,cake_neg,indifferent,23746,0.82,0.75,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.81,1,True,coffee,0.83,coffee,coffee,,18446,0.48,0.76,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.98,1,True,museum,0.99,museum,museum,,20138,0.99,1,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
22,False,0.92,1,False,scarf,0.98,scarf,scarf_neg,questioning,17980,0.92,0.92,Cis_Female,47,2,English,Windows,1080,1920,Chrome,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3Z7VU45IPZ1BL5ISGJMS8VY1FC0Z1X,1,Approved,Fri Jun 02 07:38:58 PDT 2017,Thu Jun 01 14:47:08 PDT 2017,Thu Jun 01 14:58:58 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,11.449016666666700,"{""audio_input"":""speakers"",""speaker_impressions"":""Yes, sometimes sarcastic they way they spoke"",""enjoyment"":""2"",""asses"":""Yes"",""comments"":""I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!"",""problems"":""No "",""fairprice"":""1.20""}",speakers,"Yes, sometimes sarcastic they way they spoke",2,Yes,"I didn&quotechart fill out every time what else the person might be thinking or feeling because I honestly couldn&quotechart think of anything else based on how short the conversations were, but I enjoyed the hit very much, thank you!",No ,1.2
23,False,0.62,1,False,restaurant,0.68,restaurant,restaurant_pos,the place was cozy. ,34616,0.16,0.16,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.47,1,True,song,0.57,song,song,distracted,26319,0.44,0.19,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.45,1,True,smoothie,0.36,smoothie,smoothie,no idea,49297,0.18,0.33,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.27,1,True,coffee,0.48,coffee,coffee,the coffee is maybe too strong,29774,0.58,0.27,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.48,2,False,scarf,0.27,scarf,scarf_neg,less than impressed with thr scarf,182396,0.49,0.32,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.53,2,False,cake,0.58,cake,cake_neg,no idea,187904,0.52,0.43,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.66,1,True,hat,0.1,hat,hat,the hat sucks,20562,0.63,0.02,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
23,False,0.75,1,False,ice cream,0.17,ice cream,ice_cream_pos,,19298,0.55,0.95,Cis_Male,45,3,english,Windows,640,1138,Firefox,37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:46:32 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:46:32 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37SOB9Z0SSHL4ZIAYK40ZP6ETWXL3L,39ZSFO5CA9G1UN4M0LTQV3F87BLJUW,2,Approved,Fri Jun 02 07:45:24 PDT 2017,Thu Jun 01 14:46:44 PDT 2017,Thu Jun 01 15:05:24 PDT 2017,Thu Jun 01 16:39:13 PDT 2017,,,,,undefined,18.176,"{""audio_input"":""headphones"",""speaker_impressions"":""they all seemed ok"",""enjoyment"":""1"",""asses"":""Confused"",""comments"":""I often couldn&quotechart think of anything more they could be feeling"",""problems"":""no"",""fairprice"":""1.50""}",headphones,they all seemed ok,1,Confused,I often couldn&quotechart think of anything more they could be feeling,no,1.5
